spatial_cell,archetype_id,archetype_name,lifecycle_state,hotspot_text,mean_poi,cis,propagation_score,enforcement_failure_index,final_priority_score,forecast_next_poi,pred_high_risk_prob
cell_13.019_77.557,0,Junction Choke Points,Growing,Spatial Cell cell_13.019_77.557. Archetype: Junction Choke Points. Lifecycle State: Growing. Average Parking Impact Score 1.08. Congestion Impact Score 61.00. Propagation Score 54.13. Enforcement Failure Index 66.54. Priority Score 85.18. Recommended Action: Immediate patrol + tow readiness.,1.0815500689320816,60.998912487205736,54.13254861821903,66.53876663254862,85.18034800409417,2.2254806671960523,0.06713936285669929
cell_13.019_77.558,0,Junction Choke Points,Growing,Spatial Cell cell_13.019_77.558. Archetype: Junction Choke Points. Lifecycle State: Growing. Average Parking Impact Score 1.14. Congestion Impact Score 62.24. Propagation Score 56.61. Enforcement Failure Index 67.18. Priority Score 87.38. Recommended Action: Immediate patrol + tow readiness.,1.138656401362838,62.24059621289663,56.614636642784035,67.18283009211873,87.38075742067554,2.612569525692834,0.03630517167349146
cell_13.019_77.559,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.559. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.83. Congestion Impact Score 37.91. Propagation Score 32.10. Enforcement Failure Index 47.82. Priority Score 43.90. Recommended Action: Night patrol + camera monitoring.,0.8348132149905376,37.90717758444217,32.10081883316274,47.82088024564995,43.89585465711362,0.8348132149905376,0.0
cell_13.019_77.585,0,Junction Choke Points,Stable,Spatial Cell cell_13.019_77.585. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.97. Congestion Impact Score 85.26. Propagation Score 91.56. Enforcement Failure Index 74.89. Priority Score 88.67. Recommended Action: Immediate patrol + tow readiness.,1.9673768949526378,85.26356192425794,91.55578300921188,74.8881780962129,88.67471852610029,1.9673768949526378,0.0
cell_13.019_77.592,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.592. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.83. Congestion Impact Score 41.77. Propagation Score 31.55. Enforcement Failure Index 47.66. Priority Score 40.41. Recommended Action: Night patrol + camera monitoring.,0.8250161464793966,41.76656857727738,31.55066530194473,47.65672978505629,40.40660184237462,0.8250161464793966,0.0
cell_13.019_77.619,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.619. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 1.13. Congestion Impact Score 52.66. Propagation Score 56.24. Enforcement Failure Index 51.27. Priority Score 49.53. Recommended Action: Night patrol + camera monitoring.,1.12687712537698,52.66472620266119,56.24360286591607,51.26535312180144,49.52686796315252,1.12687712537698,0.0
cell_13.019_77.63,5,Mixed Risk Zone,Stable,Spatial Cell cell_13.019_77.63. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 23.62. Propagation Score 25.03. Enforcement Failure Index 29.81. Priority Score 25.82. Recommended Action: Routine monitoring.,0.7537718023763802,23.61757932446264,25.025588536335718,29.809621289662232,25.815122824974413,0.7537718023763802,0.0
cell_13.019_77.639,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.639. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.84. Congestion Impact Score 34.68. Propagation Score 32.51. Enforcement Failure Index 39.41. Priority Score 35.83. Recommended Action: Night patrol + camera monitoring.,0.8381468602494057,34.6791837256909,32.510235414534286,39.405194472876154,35.82574206755374,0.8381468602494057,0.0
cell_13.019_77.64,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.64. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.96. Congestion Impact Score 42.73. Propagation Score 42.95. Enforcement Failure Index 45.10. Priority Score 41.60. Recommended Action: Night patrol + camera monitoring.,0.9562288658620416,42.73349539406347,42.9503582395087,45.103633572159666,41.60452917093143,0.9562288658620416,0.0
cell_13.019_77.642,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.642. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 21.61. Propagation Score 20.06. Enforcement Failure Index 28.67. Priority Score 24.04. Recommended Action: Night patrol + camera monitoring.,0.7537718023763802,21.613996929375638,20.061412487205732,28.674257932446263,24.044907881269193,0.7537718023763802,0.0
cell_13.019_77.643,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.643. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.69. Congestion Impact Score 16.46. Propagation Score 12.94. Enforcement Failure Index 25.15. Priority Score 21.89. Recommended Action: Night patrol + camera monitoring.,0.689053130896061,16.463024564994882,12.935005117707268,25.154810644831116,21.889585465711363,0.689053130896061,0.0
cell_13.019_77.654,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.654. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 23.20. Propagation Score 24.03. Enforcement Failure Index 29.58. Priority Score 25.46. Recommended Action: Night patrol + camera monitoring.,0.7537718023763802,23.20304503582395,24.02763561924258,29.58162743091095,25.46020982599795,0.7537718023763802,0.0
cell_13.019_77.655,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_13.019_77.655. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.94. Congestion Impact Score 37.49. Propagation Score 41.49. Enforcement Failure Index 35.33. Priority Score 45.90. Recommended Action: Heavy-vehicle enforcement + loading control.,0.9375395518285778,37.486885875127946,41.49181166837257,35.332139201637666,45.89764585465712,1.0405226443363063,0.005729510648381341
cell_13.019_77.656,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.656. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.68. Congestion Impact Score 21.59. Propagation Score 11.99. Enforcement Failure Index 30.52. Priority Score 25.32. Recommended Action: Night patrol + camera monitoring.,0.6768902441403686,21.5900076765609,11.988229273285569,30.523541453428866,25.323694984646885,0.6768902441403686,0.0
cell_13.019_77.674,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.674. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.56. Congestion Impact Score 12.43. Propagation Score 7.88. Enforcement Failure Index 22.43. Priority Score 16.45. Recommended Action: Night patrol + camera monitoring.,0.5596157879354227,12.429631525076765,7.881269191402252,22.42604912998976,16.450997952917092,0.5596157879354227,0.0
cell_13.019_77.707,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_13.019_77.707. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.66. Congestion Impact Score 15.37. Propagation Score 11.35. Enforcement Failure Index 24.43. Priority Score 22.68. Recommended Action: Heavy-vehicle enforcement + loading control.,0.6566937951559014,15.368794779938588,11.348515864892528,24.430399181166834,22.676847492323443,0.6566937951559014,0.0
cell_13.019_77.708,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_13.019_77.708. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.95. Congestion Impact Score 42.43. Propagation Score 41.89. Enforcement Failure Index 44.84. Priority Score 46.90. Recommended Action: Heavy-vehicle enforcement + loading control.,0.9486634535585045,42.43314994882293,41.888433981576256,44.84454964176049,46.89928352098261,0.9486634535585045,0.0
cell_13.019_77.709,1,Night Spillovers,Stable,Spatial Cell cell_13.019_77.709. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.69. Congestion Impact Score 17.26. Propagation Score 13.19. Enforcement Failure Index 21.49. Priority Score 23.35. Recommended Action: Night patrol + camera monitoring.,0.6907034903404167,17.257228761514842,13.190890481064482,21.49206755373593,23.34544524053224,0.665542636926034,0.0051620675353278465
cell_13.019_77.762,5,Mixed Risk Zone,Stable,Spatial Cell cell_13.019_77.762. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 0.81. Congestion Impact Score 33.17. Propagation Score 28.85. Enforcement Failure Index 38.20. Priority Score 33.98. Recommended Action: Routine monitoring.,0.808876435919149,33.16562180143296,28.8510747185261,38.20240532241556,33.97556294779939,0.808876435919149,0.0
cell_13.01_77.506,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.506. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.70. Congestion Impact Score 23.81. Propagation Score 14.80. Enforcement Failure Index 39.10. Priority Score 36.77. Recommended Action: Night patrol + camera monitoring.,0.6994015408961015,23.81365148413511,14.802968270214944,39.10094677584442,36.77456499488228,0.630282940494908,0.005003608052762589
cell_13.01_77.507,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_13.01_77.507. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 1.13. Congestion Impact Score 53.94. Propagation Score 55.89. Enforcement Failure Index 52.84. Priority Score 53.94. Recommended Action: Heavy-vehicle enforcement + loading control.,1.1251316546831975,53.93679631525077,55.885363357215965,52.84429375639713,53.935680655066534,1.1251316546831975,0.0
cell_13.01_77.527,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.527. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.88. Congestion Impact Score 43.40. Propagation Score 36.68. Enforcement Failure Index 48.04. Priority Score 43.37. Recommended Action: Night patrol + camera monitoring.,0.8813491133263414,43.397837768679636,36.68116683725691,48.042349027635616,43.367707267144326,0.8813491133263414,0.0
cell_13.01_77.528,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.528. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 1.01. Congestion Impact Score 56.93. Propagation Score 49.55. Enforcement Failure Index 57.93. Priority Score 50.85. Recommended Action: Night patrol + camera monitoring.,1.005351441213557,56.92809621289663,49.55220061412487,57.93423746161719,50.84672466734902,1.005351441213557,0.0
cell_13.01_77.533,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.533. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.89. Congestion Impact Score 47.52. Propagation Score 36.77. Enforcement Failure Index 52.23. Priority Score 43.24. Recommended Action: Night patrol + camera monitoring.,0.8866279308717369,47.51759211873081,36.77072671443193,52.234902763561934,43.23618219037871,0.8866279308717369,0.0
cell_13.01_77.537,5,Mixed Risk Zone,Stable,Spatial Cell cell_13.01_77.537. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 1.01. Congestion Impact Score 49.52. Propagation Score 49.64. Enforcement Failure Index 50.07. Priority Score 46.73. Recommended Action: Routine monitoring.,1.005351441213557,49.51573694984647,49.6417604912999,50.06844933469805,46.73362333674514,1.005351441213557,0.0
cell_13.01_77.543,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.543. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 1.00. Congestion Impact Score 53.26. Propagation Score 49.36. Enforcement Failure Index 49.79. Priority Score 48.56. Recommended Action: Night patrol + camera monitoring.,1.0034253571322092,53.25838024564995,49.360286591606965,49.791581371545554,48.558597748208804,1.0034253571322092,0.0
cell_13.01_77.544,0,Junction Choke Points,Stable,Spatial Cell cell_13.01_77.544. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.32. Congestion Impact Score 71.65. Propagation Score 67.82. Enforcement Failure Index 68.81. Priority Score 77.34. Recommended Action: Immediate patrol + tow readiness.,1.319739715087408,71.64950102354145,67.8224155578301,68.80770214943706,77.34350051177073,1.319739715087408,0.0
cell_13.01_77.549,2,Commercial Arteries,Stable,Spatial Cell cell_13.01_77.549. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 2.26. Congestion Impact Score 87.85. Propagation Score 95.69. Enforcement Failure Index 70.61. Priority Score 85.95. Recommended Action: Tow deployment + parking restriction checks.,2.263343972486681,87.84800409416582,95.68833162743091,70.60900716479019,85.94953940634596,2.236703923717414,0.024613259348018817
cell_13.01_77.55,2,Commercial Arteries,Growing,Spatial Cell cell_13.01_77.55. Archetype: Commercial Arteries. Lifecycle State: Growing. Average Parking Impact Score 3.18. Congestion Impact Score 95.84. Propagation Score 98.75. Enforcement Failure Index 92.80. Priority Score 99.86. Recommended Action: Tow deployment + parking restriction checks.,3.1830298177458007,95.83802456499488,98.74616171954965,92.79849027635619,99.86445752302967,4.1775299474420535,0.06754626970988971
cell_13.01_77.551,2,Commercial Arteries,Stable,Spatial Cell cell_13.01_77.551. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 2.88. Congestion Impact Score 87.81. Propagation Score 98.23. Enforcement Failure Index 74.88. Priority Score 79.95. Recommended Action: Tow deployment + parking restriction checks.,2.883403088580071,87.8125,98.2343909928352,74.87743091095189,79.94750511770725,2.883403088580071,0.0
cell_13.01_77.552,2,Commercial Arteries,Stable,Spatial Cell cell_13.01_77.552. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 2.26. Congestion Impact Score 89.97. Propagation Score 95.65. Enforcement Failure Index 78.92. Priority Score 81.52. Recommended Action: Tow deployment + parking restriction checks.,2.25651144538568,89.97249232343911,95.64994882292733,78.91824462640736,81.51632548618218,2.25651144538568,0.0
cell_13.01_77.553,2,Commercial Arteries,Stable,Spatial Cell cell_13.01_77.553. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 2.06. Congestion Impact Score 91.31. Propagation Score 93.68. Enforcement Failure Index 82.68. Priority Score 82.06. Recommended Action: Tow deployment + parking restriction checks.,2.064482794960454,91.31141248720573,93.67963152507677,82.67950358239509,82.05932702149437,2.064482794960454,0.0
cell_13.01_77.554,2,Commercial Arteries,Emerging,Spatial Cell cell_13.01_77.554. Archetype: Commercial Arteries. Lifecycle State: Emerging. Average Parking Impact Score 1.79. Congestion Impact Score 86.08. Propagation Score 87.92. Enforcement Failure Index 87.19. Priority Score 94.49. Recommended Action: Tow deployment + parking restriction checks.,1.787177946284415,86.08271494370523,87.92221084953941,87.19165813715455,94.48656601842373,2.111189656509964,0.0200438634456984
cell_13.01_77.555,2,Commercial Arteries,Emerging,Spatial Cell cell_13.01_77.555. Archetype: Commercial Arteries. Lifecycle State: Emerging. Average Parking Impact Score 1.65. Congestion Impact Score 83.65. Propagation Score 83.84. Enforcement Failure Index 84.65. Priority Score 92.04. Recommended Action: Tow deployment + parking restriction checks.,1.6465636762889813,83.65244370522007,83.84083930399181,84.6549385875128,92.04131269191403,1.9340299375857057,0.01711040504418573
cell_13.01_77.557,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.557. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.92. Congestion Impact Score 44.43. Propagation Score 39.62. Enforcement Failure Index 47.92. Priority Score 42.75. Recommended Action: Night patrol + camera monitoring.,0.9162907318741551,44.43225435005119,39.62384851586489,47.917860798362334,42.75076765609007,0.9162907318741551,0.0
cell_13.01_77.563,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.563. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.92. Congestion Impact Score 44.35. Propagation Score 39.33. Enforcement Failure Index 47.83. Priority Score 44.09. Recommended Action: Night patrol + camera monitoring.,0.9162907318741551,44.3478121801433,39.32958034800409,47.828045035823955,44.09314227226203,0.9162907318741551,0.0
cell_13.01_77.569,2,Commercial Arteries,Stable,Spatial Cell cell_13.01_77.569. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 1.69. Congestion Impact Score 84.96. Propagation Score 84.86. Enforcement Failure Index 79.87. Priority Score 76.58. Recommended Action: Tow deployment + parking restriction checks.,1.6933836774455937,84.96385619242581,84.86438075742068,79.8654042988741,76.58390481064484,1.6933836774455937,0.0
cell_13.01_77.57,2,Commercial Arteries,Stable,Spatial Cell cell_13.01_77.57. Archetype: Commercial Arteries. Lifecycle State: Stable. Average Parking Impact Score 1.18. Congestion Impact Score 59.97. Propagation Score 61.05. Enforcement Failure Index 57.72. Priority Score 57.95. Recommended Action: Tow deployment + parking restriction checks.,1.1786549963416462,59.96673490276356,61.05424769703173,57.72338792221085,57.94895726714432,1.1786549963416462,0.0
cell_13.01_77.571,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.571. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.92. Congestion Impact Score 42.65. Propagation Score 40.88. Enforcement Failure Index 46.09. Priority Score 40.40. Recommended Action: Night patrol + camera monitoring.,0.9187024986370469,42.65385107471853,40.877686796315245,46.08508188331628,40.39918116683726,0.9187024986370469,0.0
cell_13.01_77.58,5,Mixed Risk Zone,Stable,Spatial Cell cell_13.01_77.58. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 0.87. Congestion Impact Score 31.50. Propagation Score 34.53. Enforcement Failure Index 35.01. Priority Score 33.32. Recommended Action: Routine monitoring.,0.8691353921385344,31.49916837256909,34.53172978505629,35.014073694984646,33.31934493346981,0.8691353921385344,0.0
cell_13.01_77.584,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_13.01_77.584. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.97. Congestion Impact Score 39.80. Propagation Score 43.92. Enforcement Failure Index 39.55. Priority Score 43.44. Recommended Action: Heavy-vehicle enforcement + loading control.,0.9662133993590132,39.80488741044012,43.92272262026612,39.54887410440123,43.439836233367444,0.9662133993590132,0.0
cell_13.01_77.591,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.591. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.71. Congestion Impact Score 21.91. Propagation Score 14.29. Enforcement Failure Index 30.36. Priority Score 25.96. Recommended Action: Night patrol + camera monitoring.,0.7089251522574276,21.907945240532246,14.29119754350051,30.362589559877172,25.96340839303992,0.7089251522574276,0.0
cell_13.01_77.614,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.614. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.56. Congestion Impact Score 11.30. Propagation Score 4.86. Enforcement Failure Index 21.65. Priority Score 15.51. Recommended Action: Night patrol + camera monitoring.,0.5596157879354227,11.303735926305016,4.861821903787104,21.64994882292733,15.514457523029684,0.5596157879354227,0.0
cell_13.01_77.615,5,Mixed Risk Zone,Stable,Spatial Cell cell_13.01_77.615. Archetype: Mixed Risk Zone. Lifecycle State: Stable. Average Parking Impact Score 0.61. Congestion Impact Score 21.35. Propagation Score 9.38. Enforcement Failure Index 31.46. Priority Score 21.63. Recommended Action: Routine monitoring.,0.6118015411059929,21.34819600818833,9.378198567041965,31.457906857727735,21.631780962128964,0.6118015411059929,0.0
cell_13.01_77.648,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.648. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.45. Congestion Impact Score 14.95. Propagation Score 1.46. Enforcement Failure Index 27.87. Priority Score 16.57. Recommended Action: Night patrol + camera monitoring.,0.44628710262841953,14.951061924257935,1.4585465711361312,27.87039406345957,16.574718526100305,0.44628710262841953,0.0
cell_13.01_77.657,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.657. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.45. Congestion Impact Score 18.96. Propagation Score 1.19. Enforcement Failure Index 31.23. Priority Score 19.02. Recommended Action: Night patrol + camera monitoring.,0.4462871026284196,18.960465711361312,1.1898669396110542,31.227226202661207,19.018935516888433,0.4462871026284196,0.0
cell_13.01_77.658,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.658. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.56. Congestion Impact Score 11.77. Propagation Score 6.08. Enforcement Failure Index 21.91. Priority Score 17.31. Recommended Action: Night patrol + camera monitoring.,0.5596157879354227,11.769447287615147,6.0772773797338795,21.91248720573183,17.307190378710338,0.5596157879354227,0.0
cell_13.01_77.662,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.662. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.75. Congestion Impact Score 21.37. Propagation Score 19.43. Enforcement Failure Index 28.51. Priority Score 23.82. Recommended Action: Night patrol + camera monitoring.,0.7537718023763802,21.36834698055271,19.434493346980553,28.506141248720574,23.818193449334697,0.7537718023763802,0.0
cell_13.01_77.693,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.693. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.66. Congestion Impact Score 15.48. Propagation Score 11.72. Enforcement Failure Index 24.59. Priority Score 20.34. Recommended Action: Night patrol + camera monitoring.,0.6566937951559014,15.483943193449337,11.719549641760493,24.587001023541454,20.3367451381781,0.6566937951559014,0.0
cell_13.01_77.697,0,Junction Choke Points,Stable,Spatial Cell cell_13.01_77.697. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.50. Congestion Impact Score 70.17. Propagation Score 77.80. Enforcement Failure Index 58.27. Priority Score 80.16. Recommended Action: Immediate patrol + tow readiness.,1.496483363135708,70.1666453428864,77.80194472876151,58.26778403275333,80.16448311156601,1.8041183099185218,0.009852549871305986
cell_13.01_77.698,0,Junction Choke Points,Growing,Spatial Cell cell_13.01_77.698. Archetype: Junction Choke Points. Lifecycle State: Growing. Average Parking Impact Score 1.31. Congestion Impact Score 65.84. Propagation Score 67.49. Enforcement Failure Index 67.31. Priority Score 86.18. Recommended Action: Immediate patrol + tow readiness.,1.3124520610590789,65.8357855680655,67.48976458546572,67.31077277379734,86.17553735926303,1.3022410739037014,0.010001563218721442
cell_13.01_77.701,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_13.01_77.701. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.56. Congestion Impact Score 11.92. Propagation Score 6.47. Enforcement Failure Index 22.01. Priority Score 17.96. Recommended Action: Heavy-vehicle enforcement + loading control.,0.5596157879354227,11.920419651995905,6.473899692937564,22.009211873080858,17.958259979529174,0.5596157879354227,0.0
cell_13.01_77.703,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.703. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.32. Congestion Impact Score 7.69. Propagation Score 0.09. Enforcement Failure Index 19.33. Priority Score 12.60. Recommended Action: Night patrol + camera monitoring.,0.3184537311185346,7.68647645854657,0.08955987717502559,19.331115660184235,12.597748208802455,0.3184537311185346,0.0
cell_13.01_77.704,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_13.01_77.704. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.69. Congestion Impact Score 26.23. Propagation Score 13.01. Enforcement Failure Index 36.34. Priority Score 28.47. Recommended Action: Heavy-vehicle enforcement + loading control.,0.689053130896061,26.234007164790174,13.011770726714431,36.33572159672466,28.471013306038902,0.689053130896061,0.0
cell_13.01_77.706,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_13.01_77.706. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.56. Congestion Impact Score 11.00. Propagation Score 4.12. Enforcement Failure Index 21.48. Priority Score 17.09. Recommended Action: Heavy-vehicle enforcement + loading control.,0.5596157879354227,11.004350051177072,4.119754350051178,21.481832139201636,17.094759467758443,0.5596157879354227,0.0
cell_13.01_77.759,1,Night Spillovers,Stable,Spatial Cell cell_13.01_77.759. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.49. Congestion Impact Score 9.52. Propagation Score 2.85. Enforcement Failure Index 20.51. Priority Score 16.75. Recommended Action: Night patrol + camera monitoring.,0.487573763137218,9.523413510747185,2.853121801432958,20.510747185261003,16.754094165813715,0.487573763137218,0.0
cell_13.021_77.521,0,Junction Choke Points,Stable,Spatial Cell cell_13.021_77.521. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.36. Congestion Impact Score 64.11. Propagation Score 69.72. Enforcement Failure Index 59.38. Priority Score 70.48. Recommended Action: Immediate patrol + tow readiness.,1.3579238412386647,64.10951893551689,69.7159672466735,59.380885363357216,70.47973387922211,1.3579238412386647,0.0
cell_13.021_77.528,1,Night Spillovers,Stable,Spatial Cell cell_13.021_77.528. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 1.00. Congestion Impact Score 50.04. Propagation Score 47.91. Enforcement Failure Index 46.93. Priority Score 50.60. Recommended Action: Night patrol + camera monitoring.,0.9984626751622754,50.043180655066536,47.91453428863869,46.93449334698055,50.60248208802457,0.9978963867251878,0.005460497984776947
cell_13.021_77.529,1,Night Spillovers,Stable,Spatial Cell cell_13.021_77.529. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.67. Congestion Impact Score 24.98. Propagation Score 12.12. Enforcement Failure Index 35.15. Priority Score 33.46. Recommended Action: Night patrol + camera monitoring.,0.66976777282965,24.980488741044017,12.116171954964177,35.148797338792214,33.45957011258956,0.6776217018755233,0.0051212317621568745
cell_13.021_77.53,1,Night Spillovers,Stable,Spatial Cell cell_13.021_77.53. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.93. Congestion Impact Score 43.31. Propagation Score 41.38. Enforcement Failure Index 46.37. Priority Score 41.80. Recommended Action: Night patrol + camera monitoring.,0.932292697907909,43.308917604913006,41.376663254861825,46.37116171954964,41.80245649948823,0.932292697907909,0.0
cell_13.021_77.531,0,Junction Choke Points,Stable,Spatial Cell cell_13.021_77.531. Archetype: Junction Choke Points. Lifecycle State: Stable. Average Parking Impact Score 1.22. Congestion Impact Score 68.42. Propagation Score 63.60. Enforcement Failure Index 66.47. Priority Score 73.32. Recommended Action: Immediate patrol + tow readiness.,1.216671355071597,68.42406601842374,63.60030706243602,66.47082906857726,73.32128966223131,1.216671355071597,0.0
cell_13.021_77.532,1,Night Spillovers,Stable,Spatial Cell cell_13.021_77.532. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.57. Congestion Impact Score 20.67. Propagation Score 8.19. Enforcement Failure Index 31.05. Priority Score 23.09. Recommended Action: Night patrol + camera monitoring.,0.571071832688369,20.66690122824975,8.188331627430912,31.045163766632545,23.09186284544524,0.571071832688369,0.0
cell_13.021_77.533,1,Night Spillovers,Stable,Spatial Cell cell_13.021_77.533. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.93. Congestion Impact Score 47.05. Propagation Score 41.13. Enforcement Failure Index 49.97. Priority Score 46.30. Recommended Action: Night patrol + camera monitoring.,0.9336720342385526,47.051880757420676,41.13357215967247,49.97044524053224,46.29861821903787,0.9336720342385526,0.0
cell_13.021_77.535,4,Freight Obstruction Corridors,Stable,Spatial Cell cell_13.021_77.535. Archetype: Freight Obstruction Corridors. Lifecycle State: Stable. Average Parking Impact Score 0.77. Congestion Impact Score 33.48. Propagation Score 27.19. Enforcement Failure Index 39.76. Priority Score 38.01. Recommended Action: Heavy-vehicle enforcement + loading control.,0.7679044205299169,33.478441658137164,27.1878198567042,39.76087512794268,38.00863868986695,0.7679044205299169,0.0
cell_13.021_77.536,1,Night Spillovers,Stable,Spatial Cell cell_13.021_77.536. Archetype: Night Spillovers. Lifecycle State: Stable. Average Parking Impact Score 0.93. Congestion Impact Score 46.90. Propagation Score 41.08. Enforcement Failure Index 49.91. Priority Score 46.41. Recommended Action: Night patrol + camera monitoring.,0.9310801090086814,46.90474667349028,41.082395087001025,49.90980040941659,46.41479017400204,0.9310801090086814,0.0
