source,target,weight,edge_type
cell_12.843_77.644,cell_12.97_77.639,0.9832967697622306,similarity
cell_12.843_77.644,cell_12.964_77.555,0.9793421949189931,similarity
cell_12.843_77.644,cell_12.975_77.62,0.9744219202738661,similarity
cell_12.843_77.644,cell_13.098_77.599,0.9663553380248893,similarity
cell_12.843_77.644,cell_12.917_77.673,0.9580030407026652,similarity
cell_12.843_77.645,cell_12.992_77.664,0.999953556580477,similarity
cell_12.843_77.645,cell_13.099_77.574,0.9998939739570919,similarity
cell_12.843_77.645,cell_12.992_77.573,0.9998887362960642,similarity
cell_12.843_77.645,cell_12.911_77.632,0.9998429621988881,similarity
cell_12.843_77.645,cell_12.931_77.593,0.9998045333016196,similarity
cell_12.843_77.674,cell_13.046_77.502,0.999996045092184,similarity
cell_12.843_77.674,cell_13.068_77.45,0.9999770188931127,similarity
cell_12.843_77.674,cell_12.997_77.668,0.9999330827518284,similarity
cell_12.843_77.674,cell_13.034_77.513,0.9998105921104415,similarity
cell_12.843_77.674,cell_13.021_77.563,0.998946421462312,similarity
cell_12.843_77.675,cell_13.199_77.706,0.9999850065459757,similarity
cell_12.843_77.675,cell_12.866_77.536,0.9999821241577256,similarity
cell_12.843_77.675,cell_12.912_77.642,0.999966887014438,similarity
cell_12.843_77.675,cell_13.052_77.489,0.9997248224714965,similarity
cell_12.843_77.675,cell_12.999_77.574,0.9992449093621132,similarity
cell_12.843_77.687,cell_13.099_77.586,0.999906338606128,similarity
cell_12.843_77.687,cell_13.026_77.63,0.9999021374801019,similarity
cell_12.843_77.687,cell_12.986_77.572,0.9997806037214922,similarity
cell_12.843_77.687,cell_12.896_77.57,0.9997471747558992,similarity
cell_12.843_77.687,cell_13.011_77.59,0.9997391618300316,similarity
cell_12.843_77.688,cell_13.121_77.615,0.9987405362935888,similarity
cell_12.843_77.688,cell_13.023_77.532,0.9971578610021229,similarity
cell_12.843_77.688,cell_12.98_77.694,0.9963705764019049,similarity
cell_12.843_77.688,cell_12.979_77.63,0.9963318770250471,similarity
cell_12.843_77.688,cell_12.922_77.666,0.9962987038015633,similarity
cell_12.844_77.588,cell_13.014_77.641,0.9999961909394791,similarity
cell_12.844_77.588,cell_13.07_77.529,0.9999944736842447,similarity
cell_12.844_77.588,cell_13.022_77.557,0.9999865950444161,similarity
cell_12.844_77.588,cell_13.071_77.504,0.9999757138723439,similarity
cell_12.844_77.588,cell_12.842_77.687,0.9999718865559317,similarity
cell_12.844_77.644,cell_13.007_77.757,0.997798847451323,similarity
cell_12.844_77.644,cell_12.971_77.645,0.9977352875287056,similarity
cell_12.844_77.644,cell_12.956_77.721,0.9976409921479187,similarity
cell_12.844_77.644,cell_13.059_77.546,0.9970650073776864,similarity
cell_12.844_77.644,cell_13.042_77.614,0.9967158208054506,similarity
cell_12.844_77.645,cell_12.938_77.521,0.9999431155115751,similarity
cell_12.844_77.645,cell_13.046_77.556,0.9999195665714614,similarity
cell_12.844_77.645,cell_12.878_77.646,0.999776558321569,similarity
cell_12.844_77.645,cell_12.916_77.645,0.9990764327248762,similarity
cell_12.844_77.645,cell_13.003_77.597,0.9985452768363641,similarity
cell_12.844_77.649,cell_12.994_77.567,0.9999769488709912,similarity
cell_12.844_77.649,cell_12.806_77.698,0.9998438370567314,similarity
cell_12.844_77.649,cell_12.934_77.563,0.9994708917234012,similarity
cell_12.844_77.649,cell_12.998_77.675,0.9994147929415771,similarity
cell_12.844_77.649,cell_12.937_77.558,0.9993847116809438,similarity
cell_12.844_77.688,cell_13.033_77.569,0.9999975343473047,similarity
cell_12.844_77.688,cell_12.996_77.692,0.9999888794888332,similarity
cell_12.844_77.688,cell_13.04_77.531,0.9999884446702747,similarity
cell_12.844_77.688,cell_13.053_77.489,0.9999882184519435,similarity
cell_12.844_77.688,cell_12.914_77.485,0.9999873275661184,similarity
cell_12.845_77.657,cell_13.05_77.646,0.9999999955971793,similarity
cell_12.845_77.657,cell_12.84_77.664,0.9999999955951243,similarity
cell_12.845_77.657,cell_12.917_77.632,0.9999999823928248,similarity
cell_12.845_77.657,cell_12.913_77.603,0.9999999823763861,similarity
cell_12.845_77.657,cell_12.93_77.628,0.9999999603930958,similarity
cell_12.845_77.665,cell_12.999_77.618,0.9999966150280996,similarity
cell_12.845_77.665,cell_12.936_77.536,0.999982264026817,similarity
cell_12.845_77.665,cell_12.934_77.618,0.999940765889082,similarity
cell_12.845_77.665,cell_12.942_77.566,0.999929035305698,similarity
cell_12.845_77.665,cell_12.992_77.658,0.9999280971060995,similarity
cell_12.845_77.666,cell_13.025_77.632,0.999999985986115,similarity
cell_12.845_77.666,cell_13.025_77.559,0.9999999859747754,similarity
cell_12.845_77.666,cell_12.977_77.647,0.9999999471607882,similarity
cell_12.845_77.666,cell_12.934_77.627,0.9999999470807202,similarity
cell_12.845_77.666,cell_12.975_77.599,0.9999997967566709,similarity
cell_12.846_77.588,cell_12.908_77.539,0.9824716602643603,similarity
cell_12.846_77.588,cell_12.905_77.628,0.9809856650063109,similarity
cell_12.846_77.588,cell_12.914_77.486,0.9804127404737456,similarity
cell_12.846_77.588,cell_12.988_77.51,0.9796347062315661,similarity
cell_12.846_77.588,cell_13.074_77.652,0.9793749602198581,similarity
cell_12.846_77.647,cell_12.846_77.648,0.9999999946905976,similarity
cell_12.846_77.647,cell_12.924_77.627,0.9999999942799929,similarity
cell_12.846_77.647,cell_12.998_77.702,0.9999999787681615,similarity
cell_12.846_77.647,cell_12.996_77.565,0.9999999550566425,similarity
cell_12.846_77.647,cell_12.904_77.65,0.9999999190111512,similarity
cell_12.846_77.648,cell_12.998_77.702,0.9999999946934829,similarity
cell_12.846_77.648,cell_12.846_77.647,0.9999999946905976,similarity
cell_12.846_77.648,cell_12.924_77.627,0.9999999783895182,similarity
cell_12.846_77.648,cell_13.034_77.731,0.9999999478957569,similarity
cell_12.846_77.648,cell_12.996_77.565,0.9999999190565391,similarity
cell_12.846_77.672,cell_13.033_77.566,0.9999999856187339,similarity
cell_12.846_77.672,cell_12.934_77.629,0.9999999842595153,similarity
cell_12.846_77.672,cell_12.945_77.753,0.9999999443496147,similarity
cell_12.846_77.672,cell_12.905_77.543,0.9999998755797619,similarity
cell_12.846_77.672,cell_13.035_77.535,0.9999998707928874,similarity
cell_12.846_77.681,cell_12.974_77.601,0.9999999874262454,similarity
cell_12.846_77.681,cell_12.927_77.671,0.9999999862896713,similarity
cell_12.846_77.681,cell_13.027_77.62,0.9999999497226927,similarity
cell_12.846_77.681,cell_13.021_77.645,0.9999998850231802,similarity
cell_12.846_77.681,cell_13.011_77.508,0.9999997990323707,similarity
cell_12.847_77.672,cell_12.936_77.492,0.9999971699843904,similarity
cell_12.847_77.672,cell_12.994_77.699,0.99999251009604,similarity
cell_12.847_77.672,cell_12.994_77.606,0.999992450643871,similarity
cell_12.847_77.672,cell_12.978_77.697,0.9999909170830833,similarity
cell_12.847_77.672,cell_12.954_77.622,0.9999890899911436,similarity
cell_12.848_77.658,cell_13.055_77.481,0.9999815771682735,similarity
cell_12.848_77.658,cell_12.926_77.499,0.9998620901903895,similarity
cell_12.848_77.658,cell_12.985_77.481,0.9997778423651646,similarity
cell_12.848_77.658,cell_12.883_77.649,0.9993443308603502,similarity
cell_12.848_77.658,cell_12.938_77.555,0.9992045683302919,similarity
cell_12.849_77.671,cell_12.951_77.484,0.9999994364788418,similarity
cell_12.849_77.671,cell_13.032_77.621,0.9999916451176869,similarity
cell_12.849_77.671,cell_13.02_77.563,0.9999852243049366,similarity
cell_12.849_77.671,cell_13.027_77.574,0.9999769034811885,similarity
cell_12.849_77.671,cell_12.884_77.751,0.9999714061587088,similarity
cell_12.84_77.644,cell_13.001_77.66,0.9966516481484626,similarity
cell_12.84_77.644,cell_12.925_77.637,0.9965659738534667,similarity
cell_12.84_77.644,cell_13.122_77.634,0.9965567549659053,similarity
cell_12.84_77.644,cell_13.166_77.709,0.9965458983926065,similarity
cell_12.84_77.644,cell_12.965_77.606,0.9965165388859968,similarity
cell_12.84_77.65,cell_12.926_77.515,0.9999999950018559,similarity
cell_12.84_77.65,cell_12.993_77.605,0.999999979620792,similarity
cell_12.84_77.65,cell_12.94_77.565,0.9999999531771874,similarity
cell_12.84_77.65,cell_12.867_77.656,0.9999999503275564,similarity
cell_12.84_77.65,cell_12.97_77.629,0.9999999156619734,similarity
cell_12.84_77.651,cell_13.011_77.658,0.9999940321924892,similarity
cell_12.84_77.651,cell_13.044_77.749,0.999993234551698,similarity
cell_12.84_77.651,cell_13.021_77.7,0.9999890384019866,similarity
cell_12.84_77.651,cell_12.987_77.573,0.9999788677568225,similarity
cell_12.84_77.651,cell_13.059_77.465,0.9999776616659766,similarity
cell_12.84_77.652,cell_13.054_77.483,0.9994925125651228,similarity
cell_12.84_77.652,cell_13.014_77.555,0.99793466491784,similarity
cell_12.84_77.652,cell_12.992_77.605,0.9964201794010191,similarity
cell_12.84_77.652,cell_13.202_77.679,0.9962163021276172,similarity
cell_12.84_77.652,cell_12.999_77.687,0.9956139729161745,similarity
cell_12.84_77.653,cell_12.891_77.596,0.9999893027049336,similarity
cell_12.84_77.653,cell_12.972_77.632,0.9999738223453912,similarity
cell_12.84_77.653,cell_13.051_77.631,0.9999711261636025,similarity
cell_12.84_77.653,cell_12.983_77.768,0.999960216253317,similarity
cell_12.84_77.653,cell_12.891_77.582,0.9999584490565592,similarity
cell_12.84_77.654,cell_12.956_77.621,0.9999948248374199,similarity
cell_12.84_77.654,cell_12.932_77.592,0.9999208166686235,similarity
cell_12.84_77.654,cell_13.095_77.595,0.9999114567444458,similarity
cell_12.84_77.654,cell_12.996_77.621,0.9999038200318573,similarity
cell_12.84_77.654,cell_12.875_77.596,0.9998719269386697,similarity
cell_12.84_77.663,cell_12.985_77.568,0.9999873783787894,similarity
cell_12.84_77.663,cell_12.855_77.589,0.9999793654316179,similarity
cell_12.84_77.663,cell_12.924_77.629,0.9999627467171931,similarity
cell_12.84_77.663,cell_13.023_77.64,0.9999456138516862,similarity
cell_12.84_77.663,cell_12.86_77.648,0.9999422495385214,similarity
cell_12.84_77.664,cell_12.845_77.657,0.9999999955951243,similarity
cell_12.84_77.664,cell_12.913_77.603,0.9999999955930685,similarity
cell_12.84_77.664,cell_13.05_77.646,0.9999999823846075,similarity
cell_12.84_77.664,cell_13.05_77.497,0.9999999616589158,similarity
cell_12.84_77.664,cell_12.917_77.632,0.9999999603746119,similarity
cell_12.84_77.676,cell_13.025_77.521,0.9999958317333155,similarity
cell_12.84_77.676,cell_13.197_77.68,0.9999955069836978,similarity
cell_12.84_77.676,cell_13.043_77.552,0.999994069628424,similarity
cell_12.84_77.676,cell_13.026_77.661,0.9999933134715376,similarity
cell_12.84_77.676,cell_12.912_77.643,0.9999929027270984,similarity
cell_12.84_77.677,cell_12.941_77.525,0.9951290378293215,similarity
cell_12.84_77.677,cell_12.907_77.696,0.9871115326363837,similarity
cell_12.84_77.677,cell_12.964_77.554,0.9857614934841503,similarity
cell_12.84_77.677,cell_12.962_77.649,0.9845379496422624,similarity
cell_12.84_77.677,cell_12.995_77.615,0.97912570034489,similarity
cell_12.84_77.678,cell_12.983_77.52,0.9999378873426663,similarity
cell_12.84_77.678,cell_13.007_77.635,0.9998955165509105,similarity
cell_12.84_77.678,cell_13.04_77.591,0.9998951185983969,similarity
cell_12.84_77.678,cell_13.007_77.659,0.9997291989701098,similarity
cell_12.84_77.678,cell_13.122_77.615,0.9995404860511974,similarity
cell_12.851_77.588,cell_12.892_77.667,0.9999027337698433,similarity
cell_12.851_77.588,cell_13.004_77.713,0.9998028316556719,similarity
cell_12.851_77.588,cell_12.901_77.675,0.9997193360090841,similarity
cell_12.851_77.588,cell_13.057_77.507,0.9991955134056106,similarity
cell_12.851_77.588,cell_13.027_77.721,0.9991621823998346,similarity
cell_12.851_77.657,cell_12.976_77.558,0.9883002255007335,similarity
cell_12.851_77.657,cell_13.009_77.543,0.9793283152188202,similarity
cell_12.851_77.657,cell_12.94_77.567,0.9778289703105603,similarity
cell_12.851_77.657,cell_13.071_77.593,0.9774141873647144,similarity
cell_12.851_77.657,cell_12.989_77.5,0.9774059523882862,similarity
cell_12.851_77.658,cell_12.9_77.66,0.9975871879214744,similarity
cell_12.851_77.658,cell_12.993_77.652,0.9975238543280124,similarity
cell_12.851_77.658,cell_13.025_77.592,0.9971372564337283,similarity
cell_12.851_77.658,cell_13.045_77.591,0.9969308818719396,similarity
cell_12.851_77.658,cell_12.892_77.582,0.9962376644835917,similarity
cell_12.852_77.588,cell_13.1_77.632,0.9999996969987618,similarity
cell_12.852_77.588,cell_13.242_77.713,0.9999980410054393,similarity
cell_12.852_77.588,cell_13.002_77.677,0.999997109331102,similarity
cell_12.852_77.588,cell_13.134_77.57,0.9999968932740577,similarity
cell_12.852_77.588,cell_12.919_77.684,0.9999968630543598,similarity
cell_12.853_77.588,cell_13.036_77.614,0.9999999861134531,similarity
cell_12.853_77.588,cell_12.891_77.572,0.9999999424455782,similarity
cell_12.853_77.588,cell_12.978_77.645,0.9999999404717775,similarity
cell_12.853_77.588,cell_12.973_77.509,0.9999998984247266,similarity
cell_12.853_77.588,cell_12.991_77.613,0.9999997696883376,similarity
cell_12.853_77.589,cell_13.176_77.636,0.9999107165218106,similarity
cell_12.853_77.589,cell_12.974_77.622,0.9996478330480806,similarity
cell_12.853_77.589,cell_12.909_77.687,0.9995907414453561,similarity
cell_12.853_77.589,cell_13.097_77.584,0.9994953563069847,similarity
cell_12.853_77.589,cell_12.871_77.657,0.9994483060745596,similarity
cell_12.854_77.588,cell_12.811_77.695,0.9999999904095549,similarity
cell_12.854_77.588,cell_12.873_77.595,0.9999999608022145,similarity
cell_12.854_77.588,cell_12.932_77.517,0.9999999128500514,similarity
cell_12.854_77.588,cell_12.925_77.628,0.9999998571072423,similarity
cell_12.854_77.588,cell_12.873_77.593,0.9999998362151692,similarity
cell_12.854_77.589,cell_12.856_77.589,0.9999867872715923,similarity
cell_12.854_77.589,cell_12.992_77.706,0.9999480293827211,similarity
cell_12.854_77.589,cell_13.003_77.661,0.9999290539776404,similarity
cell_12.854_77.589,cell_12.913_77.677,0.9999194429634745,similarity
cell_12.854_77.589,cell_13.032_77.56,0.9999064858015504,similarity
cell_12.854_77.662,cell_12.97_77.606,0.9996440951607815,similarity
cell_12.854_77.662,cell_12.987_77.521,0.9995477779564947,similarity
cell_12.854_77.662,cell_13.011_77.595,0.9993087204753337,similarity
cell_12.854_77.662,cell_12.91_77.513,0.9992959922451139,similarity
cell_12.854_77.662,cell_13.045_77.627,0.999287849061856,similarity
cell_12.855_77.589,cell_12.84_77.663,0.9999793654316179,similarity
cell_12.855_77.589,cell_12.883_77.596,0.9999702504764771,similarity
cell_12.855_77.589,cell_12.985_77.568,0.999965903807357,similarity
cell_12.855_77.589,cell_12.915_77.638,0.9999290083845427,similarity
cell_12.855_77.589,cell_12.924_77.629,0.9999276892633921,similarity
cell_12.855_77.664,cell_12.988_77.573,0.987614599825624,similarity
cell_12.855_77.664,cell_13.053_77.485,0.9866786814938284,similarity
cell_12.855_77.664,cell_13.036_77.626,0.9775693383765982,similarity
cell_12.855_77.664,cell_13.122_77.623,0.9768109225577564,similarity
cell_12.855_77.664,cell_13.012_77.529,0.9734069750356205,similarity
cell_12.855_77.665,cell_12.956_77.519,0.9882276930313845,similarity
cell_12.855_77.665,cell_12.907_77.635,0.9879288547763556,similarity
cell_12.855_77.665,cell_13.189_77.681,0.9849533167241459,similarity
cell_12.855_77.665,cell_12.919_77.542,0.9804779241410221,similarity
cell_12.855_77.665,cell_13.008_77.692,0.9798265039663591,similarity
cell_12.855_77.666,cell_13.023_77.55,0.9999965837495193,similarity
cell_12.855_77.666,cell_12.967_77.546,0.9999935162754432,similarity
cell_12.855_77.666,cell_12.995_77.718,0.9999897822135182,similarity
cell_12.855_77.666,cell_13.043_77.515,0.9999825116452555,similarity
cell_12.855_77.666,cell_12.86_77.648,0.9999724920202762,similarity
cell_12.855_77.675,cell_12.861_77.613,0.9999999947112815,similarity
cell_12.855_77.675,cell_12.916_77.651,0.9999999941853669,similarity
cell_12.855_77.675,cell_12.877_77.598,0.9999999600136645,similarity
cell_12.855_77.675,cell_13.203_77.678,0.9999999063440441,similarity
cell_12.855_77.675,cell_13.044_77.521,0.9999998867824789,similarity
cell_12.856_77.569,cell_12.886_77.562,0.999999995405573,similarity
cell_12.856_77.569,cell_12.857_77.53,0.9999999950334819,similarity
cell_12.856_77.569,cell_12.983_77.729,0.9999999831570477,similarity
cell_12.856_77.569,cell_13.07_77.555,0.9999999831375422,similarity
cell_12.856_77.569,cell_13.029_77.594,0.9999999553307345,similarity
cell_12.856_77.589,cell_12.854_77.589,0.9999867872715923,similarity
cell_12.856_77.589,cell_12.992_77.706,0.9999309286278857,similarity
cell_12.856_77.589,cell_13.003_77.661,0.9999141358494601,similarity
cell_12.856_77.589,cell_13.075_77.558,0.999900462885431,similarity
cell_12.856_77.589,cell_12.884_77.549,0.9998994707751313,similarity
cell_12.856_77.663,cell_12.909_77.549,0.9999999913341713,similarity
cell_12.856_77.663,cell_13.031_77.503,0.9999999716825074,similarity
cell_12.856_77.663,cell_12.994_77.613,0.9999979212126311,similarity
cell_12.856_77.663,cell_12.913_77.481,0.9999908549849096,similarity
cell_12.856_77.663,cell_12.92_77.514,0.9999890549044224,similarity
cell_12.856_77.664,cell_12.876_77.647,0.9753028847702726,similarity
cell_12.856_77.664,cell_12.989_77.598,0.9740345444438063,similarity
cell_12.856_77.664,cell_12.91_77.687,0.9709508143511656,similarity
cell_12.856_77.664,cell_13.006_77.528,0.9668441053789533,similarity
cell_12.856_77.664,cell_13.03_77.539,0.9620161316989897,similarity
cell_12.856_77.665,cell_13.022_77.552,0.9936277378070435,similarity
cell_12.856_77.665,cell_12.922_77.667,0.9903349566754607,similarity
cell_12.856_77.665,cell_13.018_77.554,0.9894849181788554,similarity
cell_12.856_77.665,cell_13.05_77.554,0.9890762823606023,similarity
cell_12.856_77.665,cell_12.997_77.69,0.9890304096697065,similarity
cell_12.857_77.53,cell_12.983_77.729,0.9999999954102864,similarity
cell_12.857_77.53,cell_12.856_77.569,0.9999999950334819,similarity
cell_12.857_77.53,cell_12.886_77.562,0.9999999831480751,similarity
cell_12.857_77.53,cell_13.029_77.594,0.9999999801535239,similarity
cell_12.857_77.53,cell_12.995_77.732,0.9999999610121365,similarity
cell_12.857_77.589,cell_12.956_77.721,0.9985876794765554,similarity
cell_12.857_77.589,cell_13.059_77.546,0.9985659957529553,similarity
